id;"reportingAuthor";"type";year;"language"
5066;"Selb, Peter";"Artikel";2009;"en"
5067;"Selb, Peter";"Artikel";2009;"en"
5068;"Selb, Peter";"Artikel";2009;"en"
5071;"Selb, Peter";"Buchkapitel";2013;"en"
5072;"Selb, Peter";"Buchkapitel";2013;"en"
5073;"Selb, Peter";"Buchkapitel";2009;"en"
5103;"Weller, Christoph";"Buchkapitel";2013;"de"
5104;"Weller, Christoph";"Sonstiges";2013;"de"
5105;"Weller, Christoph";"Sonstiges";2011;"de"
22669;"Westle, Bettina";"Buchkapitel";2013;"de"
5107;"Weller, Christoph";"Artikel";2009;"de"
5108;"Weller, Christoph";"Buchkapitel";2009;"de"
5167;"Weller, Christoph";"Sonstiges";2013;"de"
5181;"Roos, Ulrich";"Monographie";2012;"de"
5182;"Roos, Ulrich";"Artikel";2012;"de"
5183;"Roos, Ulrich";"Monographie";2010;"de"
5184;"Roos, Ulrich";"Artikel";2012;"de"
5185;"Roos, Ulrich";"Buchkapitel";2010;"en"
5187;"Roos, Ulrich";"Artikel";2010;"de"
5188;"Roos, Ulrich";"Buchkapitel";2010;"de"
5196;"Bock, Andreas";"Monographie";2009;"de"
5198;"Bock, Andreas";"Artikel";2013;"en"
5199;"Bock, Andreas";"Artikel";2013;"de"
5200;"Bock, Andreas";"Artikel";2012;"de"
5201;"Bock, Andreas";"Sonstiges";2012;"de"
5202;"Bock, Andreas";"Artikel";2011;"de"
5203;"Bock, Andreas";"Sonstiges";2009;"en"
5204;"Bock, Andreas";"Sonstiges";2009;"en"
5205;"Bock, Andreas";"Artikel";2009;"en"
5221;"Knill, Christoph";"Monographie";2013;"de"
5222;"Knill, Christoph";"Monographie";2013;"de"
5223;"Knill, Christoph";"Monographie";2012;"en"
5224;"Knill, Christoph";"Monographie";2010;"de"
5225;"Knill, Christoph";"Monographie";2010;"de"
5232;"Knill, Christoph";"Sammelband";2013;"en"
5239;"Knill, Christoph";"Artikel";2013;"en"
5240;"Knill, Christoph";"Artikel";2013;"en"
5241;"Knill, Christoph";"Artikel";2012;"en"
5242;"Knill, Christoph";"Artikel";2012;"de"
5243;"Knill, Christoph";"Artikel";2012;"de"
5244;"Knill, Christoph";"Artikel";2012;"de"
5245;"Knill, Christoph";"Artikel";2011;"de"
5246;"Knill, Christoph";"Artikel";2011;"en"
5247;"Knill, Christoph";"Artikel";2011;"en"
5248;"Knill, Christoph";"Artikel";2011;"en"
5249;"Knill, Christoph";"Artikel";2010;"de"
5250;"Knill, Christoph";"Artikel";2010;"de"
5251;"Knill, Christoph";"Artikel";2010;"de"
5252;"Knill, Christoph";"Artikel";2010;"en"
5253;"Knill, Christoph";"Artikel";2010;"de"
5254;"Knill, Christoph";"Artikel";2010;"fr"
5255;"Knill, Christoph";"Artikel";2009;"en"
5256;"Knill, Christoph";"Artikel";2009;"en"
5257;"Knill, Christoph";"Artikel";2009;"en"
5258;"Knill, Christoph";"Artikel";2009;"en"
5259;"Knill, Christoph";"Artikel";2009;"en"
5260;"Knill, Christoph";"Artikel";2009;"de"
5261;"Knill, Christoph";"Artikel";2009;"de"
5318;"Knill, Christoph";"Buchkapitel";2012;"en"
5319;"Knill, Christoph";"Buchkapitel";2012;"en"
5320;"Knill, Christoph";"Buchkapitel";2011;"en"
5321;"Knill, Christoph";"Buchkapitel";2011;"de"
5322;"Knill, Christoph";"Buchkapitel";2011;"en"
5323;"Knill, Christoph";"Buchkapitel";2011;"en"
5324;"Knill, Christoph";"Buchkapitel";2010;"de"
5325;"Knill, Christoph";"Buchkapitel";2009;"en"
5328;"Knill, Christoph";"Buchkapitel";2009;"en"
5327;"Knill, Christoph";"Buchkapitel";2009;"en"
5371;"Knill, Christoph";"Sonstiges";2011;"en"
5372;"Knill, Christoph";"Sonstiges";2009;"en"
5373;"Knill, Christoph";"Sonstiges";2009;"en"
5374;"Knill, Christoph";"Sonstiges";2009;"en"
5727;"Grohs, Stephan";"Monographie";2011;"de"
5728;"Grohs, Stephan";"Monographie";2010;"de"
5730;"Grohs, Stephan";"Artikel";2013;"en"
5731;"Grohs, Stephan";"Artikel";2013;"en"
5732;"Grohs, Stephan";"Artikel";2013;"de"
5733;"Grohs, Stephan";"Artikel";2012;"de"
5734;"Grohs, Stephan";"Artikel";2012;"de"
5735;"Grohs, Stephan";"Artikel";2011;"de"
5736;"Grohs, Stephan";"Artikel";2011;"en"
5737;"Grohs, Stephan";"Artikel";2010;"de"
5738;"Grohs, Stephan";"Artikel";2010;"de"
5739;"Grohs, Stephan";"Artikel";2010;"en"
5744;"Grohs, Stephan";"Buchkapitel";2013;"en"
5745;"Grohs, Stephan";"Buchkapitel";2013;"de"
5746;"Grohs, Stephan";"Buchkapitel";2013;"de"
5747;"Grohs, Stephan";"Buchkapitel";2013;"de"
5748;"Grohs, Stephan";"Artikel";2013;"de"
5749;"Grohs, Stephan";"Buchkapitel";2013;"de"
5750;"Grohs, Stephan";"Buchkapitel";2012;"de"
5751;"Grohs, Stephan";"Buchkapitel";2012;"de"
5752;"Grohs, Stephan";"Artikel";2012;"de"
5753;"Grohs, Stephan";"Buchkapitel";2012;"de"
5754;"Grohs, Stephan";"Buchkapitel";2011;"de"
5755;"Grohs, Stephan";"Buchkapitel";2011;"en"
5756;"Grohs, Stephan";"Buchkapitel";2011;"de"
5757;"Grohs, Stephan";"Buchkapitel";2011;"de"
5758;"Grohs, Stephan";"Buchkapitel";2011;"de"
5759;"Grohs, Stephan";"Buchkapitel";2010;"de"
5760;"Grohs, Stephan";"Buchkapitel";2009;"de"
5761;"Grohs, Stephan";"Buchkapitel";2009;"de"
5766;"Grohs, Stephan";"Buchkapitel";2010;"en"
5767;"Grohs, Stephan";"Buchkapitel";2010;"en"
5769;"Grohs, Stephan";"Sonstiges";2009;"de"
5773;"Heichel, Stephan";"Sonstiges";2011;"en"
5774;"Heichel, Stephan";"Buchkapitel";2011;"en"
5775;"Heichel, Stephan";"Monographie";2011;"de"
5776;"Heichel, Stephan";"Artikel";2011;"en"
5777;"Heichel, Stephan";"Artikel";2009;"de"
5778;"Heichel, Stephan";"Buchkapitel";2009;"de"
5784;"Adam, Christian";"Artikel";2012;"de"
5949;"Lüddecke, Dirk";"Buchkapitel";2009;"de"
5950;"Lüddecke, Dirk";"Buchkapitel";2010;"de"
5951;"Lüddecke, Dirk";"Buchkapitel";2011;"de"
5958;"Lüddecke, Dirk";"Sonstiges";2009;"de"
5959;"Lüddecke, Dirk";"Sonstiges";2009;"de"
5960;"Lüddecke, Dirk";"Sonstiges";2009;"de"
5961;"Lüddecke, Dirk";"Sonstiges";2010;"de"
5962;"Lüddecke, Dirk";"Sonstiges";2010;"de"
5963;"Lüddecke, Dirk";"Sonstiges";2010;"de"
5964;"Lüddecke, Dirk";"Sonstiges";2010;"de"
5965;"Lüddecke, Dirk";"Sonstiges";2010;"de"
5966;"Lüddecke, Dirk";"Sonstiges";2010;"de"
5967;"Lüddecke, Dirk";"Sonstiges";2010;"de"
5968;"Lüddecke, Dirk";"Sonstiges";2011;"de"
5969;"Lüddecke, Dirk";"Sonstiges";2012;"de"
5977;"Lüddecke, Dirk";"Sonstiges";2012;"de"
5978;"Englmann, Felicia";"Monographie";2013;"de"
5979;"Englmann, Felicia";"Sammelband";2012;"de"
5980;"Englmann, Felicia";"Monographie";2012;"de"
5981;"Englmann, Felicia";"Monographie";2011;"de"
5982;"Englmann, Felicia";"Sonstiges";2011;"de"
5983;"Englmann, Felicia";"Monographie";2010;"de"
5986;"Münch, Ursula";"Monographie";2010;"de"
5994;"Münch, Ursula";"Buchkapitel";2012;"de"
5995;"Münch, Ursula";"Buchkapitel";2012;"de"
6082;"Münch, Ursula";"Buchkapitel";2011;"de"
5997;"Breunig, Christian";"Artikel";2013;"en"
5998;"Breunig, Christian";"Artikel";2013;"en"
5999;"Breunig, Christian";"Artikel";2012;"en"
6000;"Breunig, Christian";"Artikel";2012;"en"
6001;"Breunig, Christian";"Artikel";2011;"en"
6002;"Breunig, Christian";"Artikel";2011;"en"
6003;"Breunig, Christian";"Artikel";2011;"en"
6004;"Breunig, Christian";"Artikel";2011;"en"
6005;"Breunig, Christian";"Artikel";2011;"en"
6006;"Breunig, Christian";"Artikel";2010;"en"
6007;"Breunig, Christian";"Artikel";2010;"en"
6008;"Breunig, Christian";"Artikel";2009;"fr"
6009;"Breunig, Christian";"Artikel";2009;"fr"
6010;"Breunig, Christian";"Artikel";2009;"en"
6011;"Breunig, Christian";"Artikel";2009;"en"
6012;"Breunig, Christian";"Artikel";2009;"en"
6020;"Breunig, Christian";"Sonstiges";2009;"en"
6021;"Breunig, Christian";"Buchkapitel";2010;"en"
6022;"Breunig, Christian";"Buchkapitel";2010;"nl"
6023;"Breunig, Christian";"Buchkapitel";2010;"da"
6025;"Weidmann, Nils";"Artikel";2013;"en"
6026;"Weidmann, Nils";"Artikel";2013;"en"
6027;"Weidmann, Nils";"Artikel";2013;"en"
6028;"Weidmann, Nils";"Artikel";2011;"en"
6029;"Weidmann, Nils";"Artikel";2011;"en"
6030;"Weidmann, Nils";"Artikel";2011;"en"
6031;"Weidmann, Nils";"Artikel";2011;"en"
6032;"Weidmann, Nils";"Artikel";2011;"en"
6033;"Weidmann, Nils";"Artikel";2010;"en"
6034;"Weidmann, Nils";"Artikel";2010;"en"
6035;"Weidmann, Nils";"Artikel";2010;"en"
6036;"Weidmann, Nils";"Artikel";2010;"en"
6037;"Weidmann, Nils";"Artikel";2010;"en"
6038;"Weidmann, Nils";"Artikel";2010;"en"
6039;"Weidmann, Nils";"Artikel";2009;"en"
6040;"Weidmann, Nils";"Artikel";2009;"de"
6042;"Weidmann, Nils";"Buchkapitel";2013;"en"
6043;"Behnke, Nathalie";"Monographie";2012;"de"
6049;"Behnke, Nathalie";"Sammelband";2009;"en"
6050;"Behnke, Nathalie";"Sammelband";2009;"de"
6052;"Behnke, Nathalie";"Artikel";2013;"de"
6053;"Behnke, Nathalie";"Artikel";2013;"de"
6054;"Behnke, Nathalie";"Artikel";2011;"en"
6055;"Behnke, Nathalie";"Artikel";2009;"en"
6060;"Behnke, Nathalie";"Buchkapitel";2012;"de"
6061;"Behnke, Nathalie";"Buchkapitel";2011;"de"
6062;"Behnke, Nathalie";"Buchkapitel";2010;"de"
6063;"Behnke, Nathalie";"Buchkapitel";2010;"de"
6064;"Behnke, Nathalie";"Buchkapitel";2010;"de"
6065;"Behnke, Nathalie";"Buchkapitel";2009;"de"
6066;"Behnke, Nathalie";"Buchkapitel";2009;"de"
6067;"Behnke, Nathalie";"Buchkapitel";2009;"de"
6068;"Behnke, Nathalie";"Buchkapitel";2009;"de"
6072;"Behnke, Nathalie";"Sonstiges";2009;"en"
6077;"Behnke, Nathalie";"Sonstiges";2011;"de"
6078;"Behnke, Nathalie";"Sonstiges";2010;"de"
6079;"Behnke, Nathalie";"Sonstiges";2009;"en"
6083;"Münch, Ursula";"Buchkapitel";2011;"de"
6084;"Münch, Ursula";"Buchkapitel";2011;"de"
6085;"Münch, Ursula";"Buchkapitel";2011;"de"
6086;"Münch, Ursula";"Artikel";2010;"de"
6087;"Münch, Ursula";"Buchkapitel";2010;"de"
6088;"Münch, Ursula";"Buchkapitel";2009;"de"
6149;"Masala, Carlo";"Monographie";2013;"en"
6168;"Masala, Carlo";"Sammelband";2011;"de"
6169;"Masala, Carlo";"Sammelband";2010;"de"
6182;"Masala, Carlo";"Artikel";2013;"de"
6183;"Masala, Carlo";"Artikel";2013;"de"
6184;"Masala, Carlo";"Artikel";2012;"en"
6185;"Masala, Carlo";"Artikel";2012;"de"
6187;"Masala, Carlo";"Artikel";2012;"en"
6193;"Masala, Carlo";"Buchkapitel";2011;"de"
6194;"Masala, Carlo";"Artikel";2011;"de"
6197;"Masala, Carlo";"Artikel";2011;"de"
6199;"Masala, Carlo";"Artikel";2011;"de"
6246;"Masala, Carlo";"Artikel";2010;"de"
6247;"Masala, Carlo";"Artikel";2009;"en"
6248;"Masala, Carlo";"Artikel";2009;"de"
6286;"Masala, Carlo";"Buchkapitel";2013;"de"
6290;"Masala, Carlo";"Buchkapitel";2013;"it"
6292;"Masala, Carlo";"Buchkapitel";2013;"de"
6294;"Masala, Carlo";"Buchkapitel";2013;"de"
6297;"Masala, Carlo";"Buchkapitel";2013;"en"
6299;"Masala, Carlo";"Buchkapitel";2012;"de"
6300;"Masala, Carlo";"Buchkapitel";2012;"de"
6301;"Masala, Carlo";"Buchkapitel";2012;"de"
6302;"Masala, Carlo";"Buchkapitel";2012;"de"
6303;"Masala, Carlo";"Buchkapitel";2012;"de"
6304;"Masala, Carlo";"Buchkapitel";2012;"de"
6305;"Masala, Carlo";"Buchkapitel";2012;"de"
6306;"Masala, Carlo";"Buchkapitel";2011;"de"
6327;"Ebinger, Falk";"Monographie";2013;"de"
6328;"Ebinger, Falk";"Monographie";2011;"de"
6331;"Ebinger, Falk";"Artikel";2013;"de"
6332;"Ebinger, Falk";"Artikel";2012;"de"
6333;"Ebinger, Falk";"Artikel";2012;"de"
6334;"Ebinger, Falk";"Artikel";2012;"de"
6335;"Ebinger, Falk";"Artikel";2011;"en"
6336;"Ebinger, Falk";"Artikel";2011;"de"
6337;"Ebinger, Falk";"Artikel";2010;"de"
6338;"Ebinger, Falk";"Artikel";2010;"en"
6339;"Ebinger, Falk";"Artikel";2009;"de"
6340;"Ebinger, Falk";"Artikel";2009;"de"
6342;"Ebinger, Falk";"Buchkapitel";2012;"de"
6343;"Ebinger, Falk";"Buchkapitel";2011;"de"
6344;"Ebinger, Falk";"Buchkapitel";2011;"de"
6345;"Ebinger, Falk";"Buchkapitel";2011;"en"
6346;"Ebinger, Falk";"Buchkapitel";2010;"de"
6347;"Ebinger, Falk";"Buchkapitel";2009;"de"
6351;"Ebinger, Falk";"Sonstiges";2013;"de"
6352;"Ebinger, Falk";"Sonstiges";2012;"de"
6353;"Ebinger, Falk";"Sonstiges";2009;"de"
6356;"Ebinger, Falk";"Sonstiges";2011;"en"
6372;"Engert, Stefan";"Artikel";2011;"de"
6373;"Engert, Stefan";"Artikel";2011;"de"
6374;"Engert, Stefan";"Artikel";2011;"de"
6375;"Engert, Stefan";"Artikel";2011;"de"
6376;"Engert, Stefan";"Artikel";2011;"de"
6377;"Engert, Stefan";"Monographie";2010;"en"
6378;"Engert, Stefan";"Artikel";2010;"en"
6379;"Engert, Stefan";"Buchkapitel";2009;"de"
6390;"Sieberer, Ulrich";"Monographie";2010;"de"
6391;"Sieberer, Ulrich";"Artikel";2013;"en"
6392;"Sieberer, Ulrich";"Artikel";2013;"en"
6393;"Sieberer, Ulrich";"Artikel";2012;"en"
6394;"Sieberer, Ulrich";"Artikel";2011;"en"
6395;"Sieberer, Ulrich";"Artikel";2011;"en"
6396;"Sieberer, Ulrich";"Artikel";2010;"en"
6403;"Sieberer, Ulrich";"Buchkapitel";2011;"en"
6404;"Sieberer, Ulrich";"Buchkapitel";2011;"en"
6405;"Sieberer, Ulrich";"Buchkapitel";2009;"de"
6409;"Sieberer, Ulrich";"Sonstiges";2009;"de"
6413;"Jochem, Sven";"Monographie";2012;"de"
6414;"Jochem, Sven";"Monographie";2012;"de"
6415;"Jochem, Sven";"Monographie";2009;"de"
6419;"Jochem, Sven";"Artikel";2011;"de"
6420;"Jochem, Sven";"Artikel";2011;"en"
6421;"Jochem, Sven";"Artikel";2010;"de"
6422;"Jochem, Sven";"Artikel";2010;"de"
6423;"Jochem, Sven";"Artikel";2009;"de"
6431;"Jochem, Sven";"Artikel";2011;"de"
6432;"Jochem, Sven";"Artikel";2011;"en"
6433;"Jochem, Sven";"Artikel";2010;"de"
6439;"Jochem, Sven";"Buchkapitel";2013;"en"
6443;"Jochem, Sven";"Buchkapitel";2013;"en"
6444;"Jochem, Sven";"Buchkapitel";2013;"de"
6445;"Jochem, Sven";"Buchkapitel";2013;"de"
6446;"Jochem, Sven";"Buchkapitel";2013;"de"
6447;"Jochem, Sven";"Buchkapitel";2012;"en"
6448;"Jochem, Sven";"Buchkapitel";2012;"en"
6449;"Jochem, Sven";"Buchkapitel";2011;"en"
6450;"Jochem, Sven";"Buchkapitel";2011;"de"
6451;"Jochem, Sven";"Buchkapitel";2010;"en"
6452;"Jochem, Sven";"Buchkapitel";2010;"de"
6453;"Jochem, Sven";"Buchkapitel";2009;"de"
6454;"Jochem, Sven";"Buchkapitel";2009;"de"
6468;"Jochem, Sven";"Sonstiges";2013;"en"
6473;"Jochem, Sven";"Sonstiges";2011;"de"
6474;"Jochem, Sven";"Sonstiges";2011;"de"
6477;"Jochem, Sven";"Sonstiges";2013;"de"
6478;"Jochem, Sven";"Sonstiges";2013;"de"
6510;"Masala, Carlo";"Buchkapitel";2011;"de"
6511;"Masala, Carlo";"Buchkapitel";2011;"de"
6512;"Masala, Carlo";"Buchkapitel";2011;"de"
6514;"Masala, Carlo";"Buchkapitel";2010;"de"
6516;"Masala, Carlo";"Buchkapitel";2010;"de"
6518;"Masala, Carlo";"Buchkapitel";2010;"de"
6519;"Masala, Carlo";"Buchkapitel";2010;"it"
6521;"Masala, Carlo";"Buchkapitel";2010;"nl"
6522;"Masala, Carlo";"Buchkapitel";2010;"en"
6523;"Masala, Carlo";"Buchkapitel";2009;"de"
6541;"Elff, Martin";"Buchkapitel";2013;"en"
6543;"Elff, Martin";"Artikel";2013;"en"
6544;"Elff, Martin";"Buchkapitel";2013;"en"
6546;"Elff, Martin";"Buchkapitel";2013;"de"
6547;"Elff, Martin";"Artikel";2012;"en"
6548;"Elff, Martin";"Buchkapitel";2012;"nl"
6549;"Elff, Martin";"Buchkapitel";2012;"en"
6550;"Elff, Martin";"Artikel";2011;"en"
6551;"Elff, Martin";"Artikel";2009;"en"
6552;"Elff, Martin";"Buchkapitel";2009;"de"
6553;"Elff, Martin";"Buchkapitel";2009;"de"
6570;"Weibel, Antoinette";"Artikel";2011;"en"
6572;"Weibel, Antoinette";"Artikel";2011;"en"
6578;"Weibel, Antoinette";"Artikel";2010;"en"
6579;"Weibel, Antoinette";"Artikel";2010;"en"
6580;"Weibel, Antoinette";"Artikel";2009;"de"
6581;"Weibel, Antoinette";"Artikel";2009;"en"
6589;"Weibel, Antoinette";"Buchkapitel";2012;"en"
6590;"Weibel, Antoinette";"Buchkapitel";2011;"en"
6591;"Weibel, Antoinette";"Buchkapitel";2009;"en"
6612;"Gupta-Biener, Neena";"Sonstiges";2009;"en"
6626;"Masala, Carlo";"Sonstiges";2013;"de"
6627;"Masala, Carlo";"Sonstiges";2013;"de"
6628;"Masala, Carlo";"Sonstiges";2012;"de"
6629;"Masala, Carlo";"Sonstiges";2011;"de"
6630;"Masala, Carlo";"Sonstiges";2011;"de"
6631;"Masala, Carlo";"Sonstiges";2009;"en"
6632;"Masala, Carlo";"Sonstiges";2009;"de"
6649;"Masala, Carlo";"Sonstiges";2013;"de"
6650;"Masala, Carlo";"Artikel";2013;"de"
6651;"Masala, Carlo";"Sonstiges";2013;"de"
6652;"Masala, Carlo";"Sonstiges";2012;"de"
6653;"Masala, Carlo";"Sonstiges";2011;"de"
6654;"Masala, Carlo";"Sonstiges";2011;"de"
6655;"Masala, Carlo";"Sonstiges";2010;"de"
6656;"Masala, Carlo";"Sonstiges";2010;"de"
6657;"Masala, Carlo";"Sonstiges";2009;"en"
6658;"Masala, Carlo";"Sonstiges";2009;"en"
6659;"Masala, Carlo";"Sonstiges";2009;"en"
6664;"Sauer, Frank";"Artikel";2012;"en"
6667;"Sauer, Frank";"Buchkapitel";2011;"de"
6668;"Sauer, Frank";"Buchkapitel";2011;"en"
6675;"Sauer, Frank";"Sammelband";2010;"de"
6677;"Sauer, Frank";"Sonstiges";2013;"de"
6678;"Sauer, Frank";"Sonstiges";2013;"de"
6679;"Sauer, Frank";"Sonstiges";2010;"en"
6686;"Fischer, Susanne";"Monographie";2011;"de"
6687;"Fischer, Susanne";"Buchkapitel";2010;"en"
6688;"Fischer, Susanne";"Buchkapitel";2010;"en"
6691;"Fischer, Susanne";"Artikel";2011;"de"
6692;"Fischer, Susanne";"Artikel";2011;"de"
6696;"Fischer, Susanne";"Artikel";2013;"de"
6697;"Fischer, Susanne";"Sonstiges";2013;"de"
6698;"Fischer, Susanne";"Sonstiges";2011;"de"
6699;"Fischer, Susanne";"Sonstiges";2010;"de"
6702;"Panke, Diana";"Monographie";2013;"en"
6703;"Panke, Diana";"Monographie";2010;"en"
6704;"Panke, Diana";"Monographie";2010;"en"
6706;"Panke, Diana";"Artikel";2013;"en"
6707;"Panke, Diana";"Artikel";2013;"en"
6708;"Panke, Diana";"Artikel";2012;"en"
6709;"Panke, Diana";"Artikel";2012;"en"
6710;"Panke, Diana";"Artikel";2012;"en"
6711;"Panke, Diana";"Artikel";2012;"en"
6712;"Panke, Diana";"Artikel";2012;"en"
6713;"Panke, Diana";"Artikel";2012;"en"
6714;"Panke, Diana";"Artikel";2012;"en"
6715;"Panke, Diana";"Artikel";2011;"de"
6716;"Panke, Diana";"Artikel";2011;"en"
6717;"Panke, Diana";"Artikel";2011;"en"
6718;"Panke, Diana";"Artikel";2010;"en"
6719;"Panke, Diana";"Artikel";2010;"en"
6720;"Panke, Diana";"Artikel";2010;"en"
6721;"Panke, Diana";"Artikel";2010;"en"
6722;"Panke, Diana";"Artikel";2010;"en"
6723;"Panke, Diana";"Artikel";2010;"en"
6724;"Panke, Diana";"Artikel";2009;"en"
6725;"Panke, Diana";"Artikel";2009;"en"
6730;"Panke, Diana";"Buchkapitel";2013;"en"
6731;"Panke, Diana";"Buchkapitel";2012;"en"
6732;"Panke, Diana";"Buchkapitel";2011;"de"
6733;"Panke, Diana";"Buchkapitel";2011;"de"
6734;"Panke, Diana";"Buchkapitel";2010;"en"
6735;"Panke, Diana";"Buchkapitel";2010;"en"
6736;"Panke, Diana";"Buchkapitel";2010;"de"
6737;"Panke, Diana";"Buchkapitel";2009;"en"
6743;"Panke, Diana";"Sonstiges";2013;"en"
6744;"Panke, Diana";"Sonstiges";2012;"en"
6745;"Panke, Diana";"Sonstiges";2011;"en"
6746;"Panke, Diana";"Sonstiges";2009;"en"
6753;"Heck, Axel";"Buchkapitel";2013;"de"
6754;"Heck, Axel";"Artikel";2012;"en"
6758;"Heck, Axel";"Sonstiges";2011;"en"
6759;"Heck, Axel";"Sonstiges";2011;"en"
6760;"Heck, Axel";"Sonstiges";2010;"en"
6761;"Heck, Axel";"Sonstiges";2010;"en"
6762;"Heck, Axel";"Sonstiges";2010;"en"
6763;"Heck, Axel";"Sonstiges";2009;"en"
6767;"Keller, Berndt";"Monographie";2010;"de"
6778;"Keller, Berndt";"Artikel";2013;"en"
6779;"Keller, Berndt";"Artikel";2012;"de"
6780;"Keller, Berndt";"Artikel";2012;"en"
6781;"Keller, Berndt";"Sonstiges";2012;"en"
6782;"Keller, Berndt";"Sonstiges";2011;"de"
6783;"Keller, Berndt";"Artikel";2011;"en"
6784;"Keller, Berndt";"Artikel";2011;"en"
6785;"Keller, Berndt";"Sonstiges";2011;"de"
6786;"Keller, Berndt";"Buchkapitel";2011;"en"
6787;"Keller, Berndt";"Buchkapitel";2011;"en"
6788;"Keller, Berndt";"Artikel";2010;"en"
6789;"Keller, Berndt";"Artikel";2010;"de"
6790;"Keller, Berndt";"Buchkapitel";2010;"de"
6791;"Keller, Berndt";"Buchkapitel";2010;"en"
6795;"Keller, Berndt";"Artikel";2009;"en"
6793;"Keller, Berndt";"Buchkapitel";2010;"de"
6794;"Keller, Berndt";"Buchkapitel";2010;"de"
6796;"Keller, Berndt";"Artikel";2009;"en"
6797;"Keller, Berndt";"Artikel";2009;"de"
6798;"Keller, Berndt";"Artikel";2009;"de"
6799;"Keller, Berndt";"Artikel";2009;"de"
6800;"Keller, Berndt";"Artikel";2009;"de"
6801;"Keller, Berndt";"Artikel";2009;"de"
7158;"Lohmann, Sarah";"Monographie";2013;"en"
7159;"Lohmann, Sarah";"Buchkapitel";2010;"en"
7187;"Stetter, Stephan";"Sammelband";2012;"en"
7188;"Stetter, Stephan";"Sonstiges";2013;"de"
7191;"Stetter, Stephan";"Sammelband";2011;"de"
7192;"Stetter, Stephan";"Sammelband";2009;"de"
7198;"Stetter, Stephan";"Sammelband";2013;"de"
7199;"Stetter, Stephan";"Artikel";2011;"en"
7209;"Stetter, Stephan";"Buchkapitel";2013;"en"
7210;"Stetter, Stephan";"Buchkapitel";2013;"de"
7211;"Stetter, Stephan";"Buchkapitel";2013;"en"
7212;"Stetter, Stephan";"Buchkapitel";2013;"en"
7213;"Stetter, Stephan";"Buchkapitel";2012;"en"
7214;"Stetter, Stephan";"Buchkapitel";2012;"en"
7220;"Stetter, Stephan";"Buchkapitel";2013;"en"
7221;"Stetter, Stephan";"Buchkapitel";2013;"de"
7222;"Stetter, Stephan";"Buchkapitel";2013;"de"
7223;"Stetter, Stephan";"Buchkapitel";2013;"de"
7224;"Stetter, Stephan";"Buchkapitel";2011;"de"
7225;"Stetter, Stephan";"Buchkapitel";2009;"de"
7226;"Stetter, Stephan";"Buchkapitel";2009;"de"
7227;"Stetter, Stephan";"Buchkapitel";2009;"en"
7241;"Herschinger, Eva";"Monographie";2011;"en"
7242;"Herschinger, Eva";"Sammelband";2013;"de"
7243;"Herschinger, Eva";"Artikel";2013;"de"
7244;"Herschinger, Eva";"Artikel";2013;"en"
7245;"Herschinger, Eva";"Artikel";2012;"en"
7246;"Herschinger, Eva";"Artikel";2011;"en"
7247;"Herschinger, Eva";"Artikel";2011;"en"
7248;"Herschinger, Eva";"Buchkapitel";2013;"en"
7249;"Herschinger, Eva";"Sonstiges";2013;"de"
7250;"Herschinger, Eva";"Artikel";2012;"de"
7252;"Herschinger, Eva";"Buchkapitel";2013;"de"
7253;"Herschinger, Eva";"Buchkapitel";2013;"de"
7254;"Herschinger, Eva";"Buchkapitel";2013;"de"
7255;"Herschinger, Eva";"Buchkapitel";2010;"en"
7256;"Herschinger, Eva";"Buchkapitel";2010;"de"
7257;"Herschinger, Eva";"Buchkapitel";2013;"de"
7258;"Herschinger, Eva";"Buchkapitel";2013;"de"
7259;"Herschinger, Eva";"Buchkapitel";2013;"de"
7260;"Herschinger, Eva";"Buchkapitel";2013;"de"
7261;"Herschinger, Eva";"Sonstiges";2012;"en"
7262;"Herschinger, Eva";"Sonstiges";2010;"en"
7265;"Keller, Berndt";"Sonstiges";2012;"de"
7266;"Keller, Berndt";"Sonstiges";2011;"de"
7267;"Keller, Berndt";"Sonstiges";2010;"de"
7268;"Keller, Berndt";"Sonstiges";2010;"en"
7269;"Keller, Berndt";"Sonstiges";2010;"en"
7270;"Keller, Berndt";"Sonstiges";2010;"de"
7309;"Rüland, Jürgen";"Sammelband";2009;"en"
7317;"Rüland, Jürgen";"Artikel";2010;"en"
7318;"Rüland, Jürgen";"Artikel";2009;"en"
7467;"Fischer, Karsten";"Monographie";2009;"de"
7473;"Fischer, Karsten";"Sammelband";2011;"de"
7485;"Fischer, Karsten";"Artikel";2013;"de"
7486;"Fischer, Karsten";"Artikel";2011;"de"
7488;"Fischer, Karsten";"Artikel";2010;"en"
7489;"Fischer, Karsten";"Artikel";2010;"de"
7491;"Fischer, Karsten";"Artikel";2010;"de"
7492;"Fischer, Karsten";"Artikel";2009;"de"
7493;"Fischer, Karsten";"Artikel";2009;"de"
7552;"Carrapatoso, Astrid";"Artikel";2011;"en"
7553;"Carrapatoso, Astrid";"Buchkapitel";2011;"en"
7556;"Carrapatoso, Astrid";"Artikel";2009;"de"
7562;"Baumann, Marcel";"Monographie";2013;"de"
7563;"Baumann, Marcel";"Monographie";2013;"de"
7564;"Baumann, Marcel";"Monographie";2009;"de"
7565;"Baumann, Marcel";"Sammelband";2009;"de"
7567;"Baumann, Marcel";"Buchkapitel";2013;"en"
